ip,port,username,password,protocols,ping,detected,organisation,country,isocode,latitude,longitude,asn,connections,uptime,dateAdded,lastTested,lastSuccess,detection,provider
8.42.68.197,39593,,,"[ProtocolDataType(type=socks4, port=39593, tls=true, autoRead=[false])]",,true,"Level 3, LLC","United States",US,39.81589889526367,-105.47019958496094,AS3356,"PerformanceConnectData(aws_NA=EndpointServerData(ping=437, connections=ConnectionAttempts(success=648, fail=6662), uptime=8.0%), ora_UK=EndpointServerData(ping=558, connections=ConnectionAttempts(success=466, fail=6838), uptime=6.0%), ora_JP=EndpointServerData(ping=571, connections=ConnectionAttempts(success=776, fail=6531), uptime=10.0%), ms_HK=EndpointServerData(ping=639, connections=ConnectionAttempts(success=404, fail=6891), uptime=5.0%))",,"2022-11-01 23:53:23.0","2022-11-02 00:03:08.0",,,
8.42.71.1,39593,,,"[ProtocolDataType(type=socks4, port=39593, tls=true, autoRead=[false])]",,true,"Level 3, LLC","United States",US,39.82320022583008,-105.28250122070312,AS3356,"PerformanceConnectData(aws_NA=EndpointServerData(ping=462, connections=ConnectionAttempts(success=431, fail=6763), uptime=5.0%), ora_UK=EndpointServerData(ping=561, connections=ConnectionAttempts(success=359, fail=6850), uptime=4.0%), ora_JP=EndpointServerData(ping=578, connections=ConnectionAttempts(success=512, fail=6666), uptime=7.0%), ms_HK=EndpointServerData(ping=671, connections=ConnectionAttempts(success=290, fail=6910), uptime=4.0%))",,"2022-11-02 00:07:04.0","2022-11-02 00:07:08.0",,,
8.209.220.34,80,,,"[ProtocolDataType(type=socks5, port=80, tls=false, autoRead=[false])]",,true,"Alibaba.com Singapore E-Commerce Private Limited",Japan,JP,35.689300537109375,139.6898956298828,AS45102,"PerformanceConnectData(aws_NA=EndpointServerData(ping=254, connections=ConnectionAttempts(success=7296, fail=1), uptime=99.0%), ora_UK=EndpointServerData(ping=261, connections=ConnectionAttempts(success=7288, fail=3), uptime=99.0%), ora_JP=EndpointServerData(ping=263, connections=ConnectionAttempts(success=7278, fail=2), uptime=99.0%), ms_HK=EndpointServerData(ping=261, connections=ConnectionAttempts(success=7283, fail=4), uptime=99.0%))",,"2022-11-02 00:07:42.0","2022-11-02 00:07:52.0",,,
8.242.207.202,8080,,,"[ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false])]",,true,"CTL LATAM, CTL Chile",Chile,CL,-33.45130157470703,-70.66529846191406,AS3549,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1086, connections=ConnectionAttempts(success=878, fail=13490), uptime=6.0%), ora_UK=EndpointServerData(ping=1811, connections=ConnectionAttempts(success=609, fail=13754), uptime=4.0%), ora_JP=EndpointServerData(ping=8984, connections=ConnectionAttempts(success=886, fail=13502), uptime=6.0%), ms_HK=EndpointServerData(ping=1942, connections=ConnectionAttempts(success=922, fail=13475), uptime=6.0%))",,"2022-11-01 23:53:26.0","2022-11-02 00:06:53.0",,,
12.11.59.114,1080,,,"[ProtocolDataType(type=socks4, port=1080, tls=true, autoRead=[false])]",,true,"Ihgco ATT","United States",US,35.31060028076172,-79.34719848632812,AS7018,"PerformanceConnectData(aws_NA=EndpointServerData(ping=322, connections=ConnectionAttempts(success=788, fail=6496), uptime=10.0%), ora_UK=EndpointServerData(ping=430, connections=ConnectionAttempts(success=525, fail=6779), uptime=7.0%), ora_JP=EndpointServerData(ping=1051, connections=ConnectionAttempts(success=896, fail=6409), uptime=12.0%), ms_HK=EndpointServerData(ping=674, connections=ConnectionAttempts(success=474, fail=6815), uptime=6.0%))",,"2022-11-02 00:03:01.0","2022-11-02 00:07:08.0",,,
12.131.149.6,30504,,,"[ProtocolDataType(type=socks4, port=30504, tls=true, autoRead=[false])]",,false,"HRI PROPERTIES","United States",US,29.72170066833496,-95.89769744873047,AS7018,"PerformanceConnectData(aws_NA=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=8), uptime=0%), ora_UK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=9), uptime=0%), ora_JP=EndpointServerData(ping=667, connections=ConnectionAttempts(success=9, fail=1), uptime=90.0%), ms_HK=EndpointServerData(ping=0, connections=ConnectionAttempts(success=0, fail=9), uptime=0%))",,"2022-11-02 00:04:17.0","2022-11-02 00:05:23.0",,,
12.144.254.185,9080,,,"[ProtocolDataType(type=https, port=9080, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=9080, tls=true, autoRead=[false])]",,true,"Skyrider Communications-chico","United States",US,34.526798248291016,-92.95870208740234,AS7018,"PerformanceConnectData(aws_NA=EndpointServerData(ping=599, connections=ConnectionAttempts(success=1138, fail=13370), uptime=7.0%), ora_UK=EndpointServerData(ping=2577, connections=ConnectionAttempts(success=838, fail=13668), uptime=5.0%), ora_JP=EndpointServerData(ping=4664, connections=ConnectionAttempts(success=1183, fail=13337), uptime=8.0%), ms_HK=EndpointServerData(ping=3316, connections=ConnectionAttempts(success=1174, fail=13307), uptime=8.0%))",,"2022-11-02 00:03:14.0","2022-11-02 00:07:38.0",,,
12.158.87.26,39593,,,"[ProtocolDataType(type=socks4, port=39593, tls=true, autoRead=[false])]",,true,"Acc-crystal Broadband Network","United States",US,39.8291015625,-86.08589935302734,AS7018,"PerformanceConnectData(aws_NA=EndpointServerData(ping=479, connections=ConnectionAttempts(success=620, fail=6668), uptime=8.0%), ora_UK=EndpointServerData(ping=653, connections=ConnectionAttempts(success=452, fail=6835), uptime=6.0%), ora_JP=EndpointServerData(ping=851, connections=ConnectionAttempts(success=704, fail=6591), uptime=9.0%), ms_HK=EndpointServerData(ping=654, connections=ConnectionAttempts(success=398, fail=6885), uptime=5.0%))",,"2022-11-02 00:01:40.0","2022-11-02 00:07:38.0",,,
12.218.209.130,13326,,,"[ProtocolDataType(type=socks4, port=13326, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=53281, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=53281, tls=true, autoRead=[false])]",,true,"Kaushik Patel DBA Days INN SOU","United States",US,37.496700286865234,-122.2665023803711,AS7018,"PerformanceConnectData(aws_NA=EndpointServerData(ping=7259, connections=ConnectionAttempts(success=1841, fail=19648), uptime=8.0%), ora_UK=EndpointServerData(ping=600, connections=ConnectionAttempts(success=1282, fail=20225), uptime=5.0%), ora_JP=EndpointServerData(ping=576, connections=ConnectionAttempts(success=2000, fail=19529), uptime=9.0%), ms_HK=EndpointServerData(ping=2799, connections=ConnectionAttempts(success=1491, fail=19955), uptime=6.0%))",,"2022-11-02 00:03:29.0","2022-11-02 00:07:53.0",,,
13.58.88.184,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"Amazon Technologies Inc","United States",US,39.962501525878906,-83.006103515625,AS16509,"PerformanceConnectData(aws_NA=EndpointServerData(ping=191, connections=ConnectionAttempts(success=4453, fail=2875), uptime=60.0%), ora_UK=EndpointServerData(ping=368, connections=ConnectionAttempts(success=3714, fail=3613), uptime=50.0%), ora_JP=EndpointServerData(ping=553, connections=ConnectionAttempts(success=4923, fail=2411), uptime=67.0%), ms_HK=EndpointServerData(ping=602, connections=ConnectionAttempts(success=3290, fail=4038), uptime=44.0%))",,"2022-11-01 23:53:25.0","2022-11-02 00:07:38.0",,,
13.58.223.158,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"Amazon Technologies Inc","United States",US,39.962501525878906,-83.006103515625,AS16509,"PerformanceConnectData(aws_NA=EndpointServerData(ping=241, connections=ConnectionAttempts(success=4343, fail=2978), uptime=59.0%), ora_UK=EndpointServerData(ping=483, connections=ConnectionAttempts(success=3492, fail=3840), uptime=47.0%), ora_JP=EndpointServerData(ping=643, connections=ConnectionAttempts(success=4799, fail=2536), uptime=65.0%), ms_HK=EndpointServerData(ping=723, connections=ConnectionAttempts(success=3164, fail=4168), uptime=43.0%))",,"2022-11-01 23:53:49.0","2022-11-02 00:06:53.0",,,
14.102.13.161,8080,,,"[ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false])]",,true,,India,IN,12.8996000289917,80.22090148925781,AS18002,"PerformanceConnectData(aws_NA=EndpointServerData(ping=3730, connections=ConnectionAttempts(success=235, fail=14184), uptime=1.0%), ora_UK=EndpointServerData(ping=3940, connections=ConnectionAttempts(success=209, fail=14239), uptime=1.0%), ora_JP=EndpointServerData(ping=3111, connections=ConnectionAttempts(success=257, fail=14158), uptime=1.0%), ms_HK=EndpointServerData(ping=5254, connections=ConnectionAttempts(success=258, fail=14153), uptime=1.0%))",,"2022-11-02 00:03:55.0","2022-11-02 00:07:53.0",,,
14.102.43.58,9999,,,"[ProtocolDataType(type=socks4, port=9999, tls=true, autoRead=[false])]",,true,,India,IN,28.792999267578125,76.13970184326172,AS18002,"PerformanceConnectData(aws_NA=EndpointServerData(ping=815, connections=ConnectionAttempts(success=958, fail=6363), uptime=13.0%), ora_UK=EndpointServerData(ping=824, connections=ConnectionAttempts(success=652, fail=6658), uptime=8.0%), ora_JP=EndpointServerData(ping=627, connections=ConnectionAttempts(success=1102, fail=6189), uptime=15.0%), ms_HK=EndpointServerData(ping=538, connections=ConnectionAttempts(success=578, fail=6728), uptime=7.0%))",,"2022-11-02 00:04:11.0","2022-11-02 00:04:38.0",,,
14.102.64.209,60616,,,"[ProtocolDataType(type=socks4, port=60616, tls=true, autoRead=[false])]",,true,,India,IN,27.95870018005371,77.2699966430664,AS18002,"PerformanceConnectData(aws_NA=EndpointServerData(ping=932, connections=ConnectionAttempts(success=595, fail=6697), uptime=8.0%), ora_UK=EndpointServerData(ping=619, connections=ConnectionAttempts(success=451, fail=6820), uptime=6.0%), ora_JP=EndpointServerData(ping=606, connections=ConnectionAttempts(success=747, fail=6548), uptime=10.0%), ms_HK=EndpointServerData(ping=536, connections=ConnectionAttempts(success=356, fail=6925), uptime=4.0%))",,"2022-11-01 23:52:43.0","2022-11-02 00:02:37.0",,,
14.160.23.139,4145,,,"[ProtocolDataType(type=socks4, port=4145, tls=true, autoRead=[false])]",,true,"VietNam Post and Telecom Corporation",Vietnam,VN,21.031299591064453,105.85160064697266,AS45899,"PerformanceConnectData(aws_NA=EndpointServerData(ping=898, connections=ConnectionAttempts(success=761, fail=6516), uptime=10.0%), ora_UK=EndpointServerData(ping=1013, connections=ConnectionAttempts(success=506, fail=6788), uptime=6.0%), ora_JP=EndpointServerData(ping=587, connections=ConnectionAttempts(success=854, fail=6419), uptime=11.0%), ms_HK=EndpointServerData(ping=638, connections=ConnectionAttempts(success=405, fail=6879), uptime=5.0%))",,"2022-11-02 00:07:09.0","2022-11-02 00:07:23.0",,,
14.160.23.254,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"VietNam Post and Telecom Corporation",Vietnam,VN,21.031299591064453,105.85160064697266,AS45899,"PerformanceConnectData(aws_NA=EndpointServerData(ping=1068, connections=ConnectionAttempts(success=737, fail=6528), uptime=10.0%), ora_UK=EndpointServerData(ping=955, connections=ConnectionAttempts(success=487, fail=6782), uptime=6.0%), ora_JP=EndpointServerData(ping=706, connections=ConnectionAttempts(success=822, fail=6435), uptime=11.0%), ms_HK=EndpointServerData(ping=642, connections=ConnectionAttempts(success=455, fail=6816), uptime=6.0%))",,"2022-11-02 00:01:22.0","2022-11-02 00:01:38.0",,,
14.161.31.192,53281,,,"[ProtocolDataType(type=https, port=53281, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=53281, tls=true, autoRead=[false])]",,true,"Vietnam Posts and Telecommunications Group",Vietnam,VN,10.832599639892578,106.65809631347656,AS45899,"PerformanceConnectData(aws_NA=EndpointServerData(ping=6277, connections=ConnectionAttempts(success=1136, fail=13388), uptime=7.0%), ora_UK=EndpointServerData(ping=2943, connections=ConnectionAttempts(success=784, fail=13705), uptime=5.0%), ora_JP=EndpointServerData(ping=3763, connections=ConnectionAttempts(success=1082, fail=13440), uptime=7.0%), ms_HK=EndpointServerData(ping=5428, connections=ConnectionAttempts(success=1126, fail=13410), uptime=7.0%))",,"2022-11-02 00:03:02.0","2022-11-02 00:06:23.0",,,
14.170.154.10,8080,,,"[ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=8080, tls=true, autoRead=[false])]",,true,"VietNam Post and Telecom Corporation",Vietnam,VN,21.594100952148438,105.84320068359375,AS45899,"PerformanceConnectData(aws_NA=EndpointServerData(ping=6676, connections=ConnectionAttempts(success=1133, fail=13367), uptime=7.0%), ora_UK=EndpointServerData(ping=3954, connections=ConnectionAttempts(success=790, fail=13718), uptime=5.0%), ora_JP=EndpointServerData(ping=7084, connections=ConnectionAttempts(success=1143, fail=13367), uptime=7.0%), ms_HK=EndpointServerData(ping=4562, connections=ConnectionAttempts(success=1146, fail=13378), uptime=7.0%))",,"2022-11-01 23:57:42.0","2022-11-02 00:06:23.0",,,
14.170.154.193,19132,,,"[ProtocolDataType(type=http, port=19132, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=19132, tls=true, autoRead=[false])]",,true,"VietNam Post and Telecom Corporation",Vietnam,VN,21.594100952148438,105.84320068359375,AS45899,"PerformanceConnectData(aws_NA=EndpointServerData(ping=8485, connections=ConnectionAttempts(success=1216, fail=13315), uptime=8.0%), ora_UK=EndpointServerData(ping=4705, connections=ConnectionAttempts(success=791, fail=13735), uptime=5.0%), ora_JP=EndpointServerData(ping=1305, connections=ConnectionAttempts(success=1174, fail=13360), uptime=8.0%), ms_HK=EndpointServerData(ping=2823, connections=ConnectionAttempts(success=1221, fail=13280), uptime=8.0%))",,"2022-11-02 00:00:23.0","2022-11-02 00:07:38.0",,,
14.177.236.212,55443,,,"[ProtocolDataType(type=http, port=55443, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=55443, tls=true, autoRead=[false])]",,true,"Vietnam Posts and Telecommunications Group",Vietnam,VN,21.031299591064453,105.85160064697266,AS45899,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2005, connections=ConnectionAttempts(success=1073, fail=13446), uptime=7.0%), ora_UK=EndpointServerData(ping=2075, connections=ConnectionAttempts(success=753, fail=13727), uptime=5.0%), ora_JP=EndpointServerData(ping=2350, connections=ConnectionAttempts(success=1080, fail=13423), uptime=7.0%), ms_HK=EndpointServerData(ping=2449, connections=ConnectionAttempts(success=1058, fail=13438), uptime=7.0%))",,"2022-11-02 00:04:20.0","2022-11-02 00:06:38.0",,,
14.192.1.198,83,,,"[ProtocolDataType(type=http, port=83, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=83, tls=true, autoRead=[false])]",,true,"Viral Communications Private Limited",India,IN,14.68019962310791,77.625,AS18229,"PerformanceConnectData(aws_NA=EndpointServerData(ping=2084, connections=ConnectionAttempts(success=321, fail=14063), uptime=2.0%), ora_UK=EndpointServerData(ping=4128, connections=ConnectionAttempts(success=251, fail=14095), uptime=1.0%), ora_JP=EndpointServerData(ping=5405, connections=ConnectionAttempts(success=310, fail=14034), uptime=2.0%), ms_HK=EndpointServerData(ping=2760, connections=ConnectionAttempts(success=317, fail=14026), uptime=2.0%))",,"2022-11-02 00:07:10.0","2022-11-02 00:07:38.0",,,
14.224.172.179,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"Vietnam Posts and Telecommunications Group",Vietnam,VN,16.068500518798828,108.22149658203125,AS45899,"PerformanceConnectData(aws_NA=EndpointServerData(ping=963, connections=ConnectionAttempts(success=701, fail=6580), uptime=9.0%), ora_UK=EndpointServerData(ping=1051, connections=ConnectionAttempts(success=536, fail=6738), uptime=7.0%), ora_JP=EndpointServerData(ping=692, connections=ConnectionAttempts(success=865, fail=6430), uptime=11.0%), ms_HK=EndpointServerData(ping=545, connections=ConnectionAttempts(success=406, fail=6867), uptime=5.0%))",,"2022-11-01 23:56:10.0","2022-11-02 00:04:08.0",,,
14.241.39.165,19132,,,"[ProtocolDataType(type=http, port=19132, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=19132, tls=true, autoRead=[false])]",,true,"Vietnam Posts and Telecommunications Group",Vietnam,VN,21.031299591064453,105.85160064697266,AS45899,"PerformanceConnectData(aws_NA=EndpointServerData(ping=4803, connections=ConnectionAttempts(success=1140, fail=13325), uptime=7.0%), ora_UK=EndpointServerData(ping=4450, connections=ConnectionAttempts(success=856, fail=13663), uptime=5.0%), ora_JP=EndpointServerData(ping=1383, connections=ConnectionAttempts(success=1098, fail=13400), uptime=7.0%), ms_HK=EndpointServerData(ping=4120, connections=ConnectionAttempts(success=1164, fail=13363), uptime=8.0%))",,"2022-11-02 00:06:14.0","2022-11-02 00:06:23.0",,,
14.241.182.44,5678,,,"[ProtocolDataType(type=socks4, port=5678, tls=true, autoRead=[false])]",,true,"Vietnam Posts and Telecommunications Group",Vietnam,VN,10.035900115966797,105.78079986572266,AS45899,"PerformanceConnectData(aws_NA=EndpointServerData(ping=976, connections=ConnectionAttempts(success=758, fail=6462), uptime=10.0%), ora_UK=EndpointServerData(ping=1088, connections=ConnectionAttempts(success=518, fail=6705), uptime=7.0%), ora_JP=EndpointServerData(ping=692, connections=ConnectionAttempts(success=917, fail=6318), uptime=12.0%), ms_HK=EndpointServerData(ping=559, connections=ConnectionAttempts(success=461, fail=6766), uptime=6.0%))",,"2022-11-02 00:05:54.0","2022-11-02 00:07:52.0",,,
14.241.225.134,443,,,"[ProtocolDataType(type=http, port=443, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=443, tls=true, autoRead=[false]), ProtocolDataType(type=http, port=80, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=80, tls=true, autoRead=[false]), ProtocolDataType(type=https, port=8080, tls=true, autoRead=[false])]",,true,"Vietnam Posts and Telecommunications Group",Vietnam,VN,10.832599639892578,106.65809631347656,AS45899,"PerformanceConnectData(aws_NA=EndpointServerData(ping=5341, connections=ConnectionAttempts(success=783, fail=27911), uptime=2.0%), ora_UK=EndpointServerData(ping=9118, connections=ConnectionAttempts(success=569, fail=28178), uptime=1.0%), ora_JP=EndpointServerData(ping=6787, connections=ConnectionAttempts(success=761, fail=27977), uptime=2.0%), ms_HK=EndpointServerData(ping=5487, connections=ConnectionAttempts(success=732, fail=27962), uptime=2.0%))",,"2022-11-01 23:55:37.0","2022-11-02 00:07:53.0",,,
